Store,DayOfWeek,Date,Sales,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,WeekOfYear,competition_open,PromoOpen,lag1,lag7,rolling_3,rolling_7,diff1,diff7
902,1,2015-08-17,,1.0,1,0,1,a,a,310.0,5.0,2015.0,1.0,40.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,3.0,10.5,,0.0,4459.5,3868.0,,
902,3,2015-09-02,,1.0,1,0,1,a,a,310.0,5.0,2015.0,1.0,40.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,4.0,11.0,,4802.0,4897.0,4641.6,,
903,6,2015-08-01,,1.0,0,0,0,d,c,7290.0,9.0,2014.0,0.0,,,,2015.0,8.0,31.0,11.0,,13911.0,14310.0,13710.0,12096.857142857143,,
903,1,2015-08-17,,1.0,1,0,1,d,c,7290.0,9.0,2014.0,0.0,,,,2015.0,8.0,34.0,11.0,,,0.0,13835.0,11728.0,,
903,3,2015-09-02,,1.0,1,0,1,d,c,7290.0,9.0,2014.0,0.0,,,,2015.0,9.0,36.0,12.0,,,15839.0,13911.0,14073.6,,
904,6,2015-08-01,,1.0,0,0,0,d,c,570.0,7.0,2013.0,1.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,25.0,52.25,7901.0,6189.0,7169.333333333333,6065.428571428572,,
904,1,2015-08-17,,1.0,1,0,1,d,c,570.0,7.0,2013.0,1.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,25.0,53.0,,0.0,7539.5,6044.833333333333,,
904,3,2015-09-02,,1.0,1,0,1,d,c,570.0,7.0,2013.0,1.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,26.0,53.5,,7764.0,7901.0,7253.8,,
905,6,2015-08-01,,1.0,0,0,0,a,a,90.0,6.0,2014.0,0.0,,,,2015.0,8.0,31.0,14.0,,8157.0,3563.0,7476.666666666667,5906.714285714285,,
905,1,2015-08-17,,1.0,1,0,0,a,a,90.0,6.0,2014.0,0.0,,,,2015.0,8.0,34.0,14.0,,,0.0,7757.0,6297.333333333333,,
905,3,2015-09-02,,1.0,1,0,0,a,a,90.0,6.0,2014.0,0.0,,,,2015.0,9.0,36.0,15.0,,,7830.0,8157.0,7556.8,,
906,6,2015-08-01,,1.0,0,0,1,a,a,90.0,7.0,2010.0,0.0,,,,2015.0,8.0,31.0,61.0,,15131.0,8955.0,12531.333333333334,10381.142857142857,,
906,1,2015-08-17,,1.0,1,0,1,a,a,90.0,7.0,2010.0,0.0,,,,2015.0,8.0,34.0,61.0,,,0.0,13519.0,10618.833333333334,,
906,3,2015-09-02,,1.0,1,0,1,a,a,90.0,7.0,2010.0,0.0,,,,2015.0,9.0,36.0,62.0,,,13997.0,15131.0,12742.6,,
907,6,2015-08-01,,1.0,0,0,0,a,c,250.0,,,0.0,,,,2015.0,8.0,31.0,,,8485.0,4868.0,7810.666666666667,6140.285714285715,,
907,1,2015-08-17,,1.0,1,0,0,a,c,250.0,,,0.0,,,,2015.0,8.0,34.0,,,,0.0,8174.5,6352.333333333333,,
907,3,2015-09-02,,1.0,1,0,0,a,c,250.0,,,0.0,,,,2015.0,9.0,36.0,,,,6843.0,8485.0,7622.8,,
908,6,2015-08-01,,1.0,0,0,1,a,a,1980.0,7.0,2010.0,1.0,37.0,2009.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,61.0,70.5,5618.0,1943.0,5091.666666666667,4103.142857142857,,
908,1,2015-08-17,,1.0,1,0,1,a,a,1980.0,7.0,2010.0,1.0,37.0,2009.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,61.0,71.25,,0.0,5264.5,4463.166666666667,,
908,3,2015-09-02,,1.0,1,0,1,a,a,1980.0,7.0,2010.0,1.0,37.0,2009.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,62.0,71.75,,6639.0,5618.0,5355.8,,
909,6,2015-08-01,,1.0,0,0,0,a,c,1680.0,,,1.0,45.0,2009.0,"Feb,May,Aug,Nov",2015.0,8.0,31.0,,68.5,16140.0,14613.0,14391.333333333334,12333.857142857143,,
909,1,2015-08-17,,1.0,1,0,1,a,c,1680.0,,,1.0,45.0,2009.0,"Feb,May,Aug,Nov",2015.0,8.0,34.0,,69.25,,0.0,15517.0,11954.0,,
909,3,2015-09-02,,1.0,1,0,1,a,c,1680.0,,,1.0,45.0,2009.0,"Feb,May,Aug,Nov",2015.0,9.0,36.0,,69.75,,15236.0,16140.0,14344.8,,
911,6,2015-08-01,,1.0,0,0,0,a,c,16490.0,,,0.0,,,,2015.0,8.0,31.0,,,12944.0,7299.0,11081.333333333334,9177.714285714286,,
911,1,2015-08-17,,1.0,1,0,1,a,c,16490.0,,,0.0,,,,2015.0,8.0,34.0,,,,0.0,11406.5,9490.833333333334,,
911,3,2015-09-02,,1.0,1,0,0,a,c,16490.0,,,0.0,,,,2015.0,9.0,36.0,,,,13059.0,12944.0,11389.0,,
912,6,2015-08-01,,1.0,0,0,0,c,c,3100.0,5.0,2010.0,0.0,,,,2015.0,8.0,31.0,63.0,,6864.0,6508.0,6687.0,5693.0,,
912,1,2015-08-17,,1.0,1,0,1,c,c,3100.0,5.0,2010.0,0.0,,,,2015.0,8.0,34.0,63.0,,,0.0,6782.5,5557.166666666667,,
912,3,2015-09-02,,1.0,1,0,0,c,c,3100.0,5.0,2010.0,0.0,,,,2015.0,9.0,36.0,64.0,,,7184.0,6864.0,6668.6,,
913,6,2015-08-01,,1.0,0,0,0,a,a,280.0,,,0.0,,,,2015.0,8.0,31.0,,,11718.0,8096.0,11213.666666666666,9508.285714285714,,
913,1,2015-08-17,,1.0,1,0,1,a,a,280.0,,,0.0,,,,2015.0,8.0,34.0,,,,0.0,11172.0,9743.666666666666,,
913,3,2015-09-02,,1.0,1,0,1,a,a,280.0,,,0.0,,,,2015.0,9.0,36.0,,,,12754.0,11718.0,11692.4,,
914,6,2015-08-01,,1.0,0,0,0,c,c,2640.0,4.0,2011.0,1.0,22.0,2012.0,"Mar,Jun,Sept,Dec",2015.0,8.0,31.0,52.0,38.25,11972.0,5677.0,10674.0,8554.42857142857,,
914,1,2015-08-17,,1.0,1,0,1,c,c,2640.0,4.0,2011.0,1.0,22.0,2012.0,"Mar,Jun,Sept,Dec",2015.0,8.0,34.0,52.0,39.0,,0.0,11056.0,9034.0,,
914,3,2015-09-02,,1.0,1,0,0,c,c,2640.0,4.0,2011.0,1.0,22.0,2012.0,"Mar,Jun,Sept,Dec",2015.0,9.0,36.0,53.0,39.5,,11451.0,11972.0,10840.8,,
915,6,2015-08-01,,1.0,0,0,0,d,c,650.0,3.0,2013.0,1.0,40.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,29.0,9.75,9843.0,8966.0,8068.0,7050.0,,
915,1,2015-08-17,,1.0,1,0,1,d,c,650.0,3.0,2013.0,1.0,40.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,29.0,10.5,,0.0,8723.0,6730.666666666667,,
915,3,2015-09-02,,1.0,1,0,1,d,c,650.0,3.0,2013.0,1.0,40.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,30.0,11.0,,8317.0,9843.0,8076.8,,
916,6,2015-08-01,,1.0,0,0,0,a,a,90.0,11.0,2012.0,0.0,,,,2015.0,8.0,31.0,33.0,,6157.0,3861.0,5905.333333333333,4999.142857142857,,
916,1,2015-08-17,,1.0,1,0,0,a,a,90.0,11.0,2012.0,0.0,,,,2015.0,8.0,34.0,33.0,,,0.0,5810.0,5188.833333333333,,
916,3,2015-09-02,,1.0,1,0,0,a,a,90.0,11.0,2012.0,0.0,,,,2015.0,9.0,36.0,34.0,,,6507.0,6157.0,6226.6,,
917,6,2015-08-01,,1.0,0,0,0,a,a,7240.0,2.0,2010.0,0.0,,,,2015.0,8.0,31.0,66.0,,9099.0,3056.0,7858.333333333333,6057.857142857143,,
917,1,2015-08-17,,1.0,1,0,0,a,a,7240.0,2.0,2010.0,0.0,,,,2015.0,8.0,34.0,66.0,,,0.0,8172.0,6558.166666666667,,
917,3,2015-09-02,,1.0,1,0,0,a,a,7240.0,2.0,2010.0,0.0,,,,2015.0,9.0,36.0,67.0,,,8820.0,9099.0,7869.8,,
919,6,2015-08-01,,1.0,0,0,0,a,a,2620.0,,,1.0,45.0,2009.0,"Feb,May,Aug,Nov",2015.0,8.0,31.0,,68.5,8280.0,3415.0,7455.0,5963.285714285715,,
919,1,2015-08-17,,1.0,1,0,1,a,a,2620.0,,,1.0,45.0,2009.0,"Feb,May,Aug,Nov",2015.0,8.0,34.0,,69.25,,0.0,8025.0,6388.0,,
919,3,2015-09-02,,1.0,1,0,1,a,a,2620.0,,,1.0,45.0,2009.0,"Feb,May,Aug,Nov",2015.0,9.0,36.0,,69.75,,8691.0,8280.0,7665.6,,
920,6,2015-08-01,,1.0,0,0,0,a,a,850.0,2.0,2012.0,1.0,40.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,42.0,9.75,7788.0,6694.0,7537.0,6531.714285714285,,
920,1,2015-08-17,,1.0,1,0,1,a,a,850.0,2.0,2012.0,1.0,40.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,42.0,10.5,,0.0,7968.5,6504.666666666667,,
920,3,2015-09-02,,1.0,1,0,1,a,a,850.0,2.0,2012.0,1.0,40.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,43.0,11.0,,8533.0,7788.0,7805.6,,
922,6,2015-08-01,,1.0,0,0,0,d,a,2110.0,3.0,2006.0,0.0,,,,2015.0,8.0,31.0,113.0,,8447.0,6549.0,7478.0,6672.571428571428,,
922,1,2015-08-17,,1.0,1,0,0,d,a,2110.0,3.0,2006.0,0.0,,,,2015.0,8.0,34.0,113.0,,,0.0,7828.5,6693.166666666667,,
922,3,2015-09-02,,1.0,1,0,0,d,a,2110.0,3.0,2006.0,0.0,,,,2015.0,9.0,36.0,114.0,,,9659.0,8447.0,8031.8,,
924,6,2015-08-01,,1.0,0,0,0,a,a,6420.0,4.0,2011.0,1.0,1.0,2012.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,52.0,43.5,4513.0,2415.0,4957.333333333333,4087.5714285714284,,
924,1,2015-08-17,,1.0,1,0,0,a,a,6420.0,4.0,2011.0,1.0,1.0,2012.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,52.0,44.25,,0.0,4894.5,4366.333333333333,,
924,3,2015-09-02,,1.0,1,0,0,a,a,6420.0,4.0,2011.0,1.0,1.0,2012.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,53.0,44.75,,6431.0,4513.0,5239.6,,
925,6,2015-08-01,,1.0,0,0,0,c,a,470.0,3.0,2007.0,1.0,1.0,2012.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,101.0,43.5,9287.0,7653.0,8585.0,7358.0,,
925,1,2015-08-17,,1.0,1,0,1,c,a,470.0,3.0,2007.0,1.0,1.0,2012.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,101.0,44.25,,0.0,8297.0,7308.833333333333,,
925,3,2015-09-02,,1.0,1,0,1,c,a,470.0,3.0,2007.0,1.0,1.0,2012.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,102.0,44.75,,9234.0,9287.0,8770.6,,
926,6,2015-08-01,,1.0,0,0,0,d,c,5150.0,3.0,2011.0,1.0,13.0,2010.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,53.0,64.5,10359.0,6135.0,8945.666666666666,7716.428571428572,,
926,1,2015-08-17,,1.0,1,0,0,d,c,5150.0,3.0,2011.0,1.0,13.0,2010.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,53.0,65.25,,0.0,9518.0,7980.0,,
926,3,2015-09-02,,1.0,1,0,0,d,c,5150.0,3.0,2011.0,1.0,13.0,2010.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,54.0,65.75,,12105.0,10359.0,9576.0,,
927,6,2015-08-01,,1.0,0,0,0,a,a,480.0,,,0.0,,,,2015.0,8.0,31.0,,,8625.0,3601.0,7094.666666666667,5804.714285714285,,
927,1,2015-08-17,,1.0,1,0,0,a,a,480.0,,,0.0,,,,2015.0,8.0,34.0,,,,0.0,7221.5,6172.0,,
927,3,2015-09-02,,1.0,1,0,0,a,a,480.0,,,0.0,,,,2015.0,9.0,36.0,,,,8279.0,8625.0,7406.4,,
928,6,2015-08-01,,1.0,0,0,0,d,c,1090.0,,,1.0,31.0,2013.0,"Feb,May,Aug,Nov",2015.0,8.0,31.0,,24.0,12541.0,5790.0,10478.666666666666,8541.42857142857,,
928,1,2015-08-17,,1.0,1,0,0,d,c,1090.0,,,1.0,31.0,2013.0,"Feb,May,Aug,Nov",2015.0,8.0,34.0,,24.75,,0.0,11113.5,9000.0,,
928,3,2015-09-02,,1.0,1,0,0,d,c,1090.0,,,1.0,31.0,2013.0,"Feb,May,Aug,Nov",2015.0,9.0,36.0,,25.25,,13135.0,12541.0,10800.0,,
929,6,2015-08-01,,1.0,0,0,0,a,c,4820.0,9.0,2013.0,0.0,,,,2015.0,8.0,31.0,23.0,,8331.0,4010.0,7158.666666666667,5568.571428571428,,
929,1,2015-08-17,,1.0,1,0,1,a,c,4820.0,9.0,2013.0,0.0,,,,2015.0,8.0,34.0,23.0,,,0.0,7494.5,5828.333333333333,,
929,3,2015-09-02,,1.0,1,0,0,a,c,4820.0,9.0,2013.0,0.0,,,,2015.0,9.0,36.0,24.0,,,7199.0,8331.0,6994.0,,
930,6,2015-08-01,,1.0,0,0,0,a,a,70.0,,,0.0,,,,2015.0,8.0,31.0,,,9512.0,5316.0,8066.666666666667,6352.428571428572,,
930,1,2015-08-17,,1.0,1,0,0,a,a,70.0,,,0.0,,,,2015.0,8.0,34.0,,,,0.0,8490.0,6525.166666666667,,
930,3,2015-09-02,,1.0,1,0,0,a,a,70.0,,,0.0,,,,2015.0,9.0,36.0,,,,7543.0,9512.0,7830.2,,
931,6,2015-08-01,,1.0,0,0,0,a,c,1480.0,9.0,2011.0,1.0,1.0,2012.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,47.0,43.5,5943.0,3785.0,5740.333333333333,5392.0,,
931,1,2015-08-17,,1.0,1,0,1,a,c,1480.0,9.0,2011.0,1.0,1.0,2012.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,47.0,44.25,,3916.0,5831.5,5659.833333333333,,
931,3,2015-09-02,,1.0,1,0,0,a,c,1480.0,9.0,2011.0,1.0,1.0,2012.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,48.0,44.75,,7024.0,5943.0,6008.6,,
932,6,2015-08-01,,1.0,0,0,0,a,a,15700.0,,,1.0,13.0,2010.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,,64.5,10845.0,5264.0,9974.666666666666,7782.142857142857,,
932,1,2015-08-17,,1.0,1,0,1,a,a,15700.0,,,1.0,13.0,2010.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,,65.25,,0.0,10547.0,8201.833333333334,,
932,3,2015-09-02,,1.0,1,0,1,a,a,15700.0,,,1.0,13.0,2010.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,,65.75,,9998.0,10845.0,9842.2,,
934,6,2015-08-01,,1.0,0,0,0,a,c,5460.0,,,1.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,,52.25,9507.0,4121.0,7865.666666666667,6106.714285714285,,
934,1,2015-08-17,,1.0,1,0,0,a,c,5460.0,,,1.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,,53.0,,0.0,8409.5,6437.666666666667,,
934,3,2015-09-02,,1.0,1,0,0,a,c,5460.0,,,1.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,,53.5,,7858.0,9507.0,7725.2,,
935,6,2015-08-01,,1.0,0,0,0,a,c,22350.0,6.0,2010.0,0.0,,,,2015.0,8.0,31.0,62.0,,8941.0,3349.0,7375.0,5739.714285714285,,
935,1,2015-08-17,,1.0,1,0,1,a,c,22350.0,6.0,2010.0,0.0,,,,2015.0,8.0,34.0,62.0,,,0.0,7711.5,6138.166666666667,,
935,3,2015-09-02,,1.0,1,0,0,a,c,22350.0,6.0,2010.0,0.0,,,,2015.0,9.0,36.0,63.0,,,7899.0,8941.0,7365.8,,
936,6,2015-08-01,,1.0,0,0,0,a,a,580.0,2.0,2008.0,0.0,,,,2015.0,8.0,31.0,90.0,,6717.0,5005.0,6956.0,6115.714285714285,,
936,1,2015-08-17,,1.0,1,0,0,a,a,580.0,2.0,2008.0,0.0,,,,2015.0,8.0,34.0,90.0,,,0.0,7039.0,6300.833333333333,,
936,3,2015-09-02,,1.0,1,0,0,a,a,580.0,2.0,2008.0,0.0,,,,2015.0,9.0,36.0,91.0,,,9213.0,6717.0,7561.0,,
937,6,2015-08-01,,1.0,0,0,1,d,a,2810.0,,,1.0,10.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,,17.25,8508.0,7124.0,8217.333333333334,7221.714285714285,,
937,1,2015-08-17,,1.0,1,0,1,d,a,2810.0,,,1.0,10.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,,18.0,,0.0,8115.0,7238.0,,
937,3,2015-09-02,,1.0,1,0,1,d,a,2810.0,,,1.0,10.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,,18.5,,10628.0,8508.0,8685.6,,
938,6,2015-08-01,,1.0,0,0,1,a,a,2820.0,9.0,2009.0,0.0,,,,2015.0,8.0,31.0,71.0,,12268.0,7732.0,10901.0,9268.57142857143,,
938,1,2015-08-17,,1.0,1,0,1,a,a,2820.0,9.0,2009.0,0.0,,,,2015.0,8.0,34.0,71.0,,,0.0,11552.5,9524.666666666666,,
938,3,2015-09-02,,1.0,1,0,1,a,a,2820.0,9.0,2009.0,0.0,,,,2015.0,9.0,36.0,72.0,,,13479.0,12268.0,11429.6,,
939,6,2015-08-01,,1.0,0,0,0,d,a,1340.0,,,0.0,,,,2015.0,8.0,31.0,,,7546.0,5578.0,6411.0,5687.857142857143,,
939,1,2015-08-17,,1.0,1,0,0,d,a,1340.0,,,0.0,,,,2015.0,8.0,34.0,,,,0.0,6627.0,5706.166666666667,,
939,3,2015-09-02,,1.0,1,0,0,d,a,1340.0,,,0.0,,,,2015.0,9.0,36.0,,,,8074.0,7546.0,6847.4,,
941,6,2015-08-01,,1.0,0,0,0,a,a,1200.0,12.0,2011.0,1.0,31.0,2013.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,44.0,24.0,6526.0,4508.0,6442.666666666667,5571.571428571428,,
941,1,2015-08-17,,1.0,1,0,1,a,a,1200.0,12.0,2011.0,1.0,31.0,2013.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,44.0,24.75,,0.0,6424.5,5748.833333333333,,
941,3,2015-09-02,,1.0,1,0,1,a,a,1200.0,12.0,2011.0,1.0,31.0,2013.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,45.0,25.25,,7935.0,6526.0,6898.6,,
942,6,2015-08-01,,1.0,0,0,1,d,c,6860.0,,,1.0,18.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,,51.25,8518.0,6554.0,7581.0,6698.857142857143,,
942,1,2015-08-17,,1.0,1,0,1,d,c,6860.0,,,1.0,18.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,,52.0,,0.0,7914.5,6723.0,,
942,3,2015-09-02,,1.0,1,0,1,d,c,6860.0,,,1.0,18.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,,52.5,,9841.0,8518.0,8067.6,,
943,6,2015-08-01,,1.0,0,0,0,d,c,18020.0,,,0.0,,,,2015.0,8.0,31.0,,,8183.0,6139.0,7543.666666666667,6399.714285714285,,
943,1,2015-08-17,,1.0,1,0,0,d,c,18020.0,,,0.0,,,,2015.0,8.0,34.0,,,,0.0,7830.5,6443.166666666667,,
943,3,2015-09-02,,1.0,1,0,0,d,c,18020.0,,,0.0,,,,2015.0,9.0,36.0,,,,8435.0,8183.0,7731.8,,
944,6,2015-08-01,,1.0,0,0,1,c,a,1670.0,7.0,2015.0,0.0,,,,2015.0,8.0,31.0,1.0,,9714.0,7365.0,9134.666666666666,7717.285714285715,,
944,1,2015-08-17,,1.0,1,0,1,c,a,1670.0,7.0,2015.0,0.0,,,,2015.0,8.0,34.0,1.0,,,0.0,9421.5,7776.0,,
944,3,2015-09-02,,1.0,1,0,1,c,a,1670.0,7.0,2015.0,0.0,,,,2015.0,9.0,36.0,2.0,,,10017.0,9714.0,9331.2,,
945,6,2015-08-01,,1.0,0,0,0,a,c,12480.0,3.0,2011.0,0.0,,,,2015.0,8.0,31.0,53.0,,5804.0,2549.0,5111.0,3852.5714285714284,,
945,1,2015-08-17,,1.0,1,0,1,a,c,12480.0,3.0,2011.0,0.0,,,,2015.0,8.0,34.0,53.0,,,0.0,5357.5,4069.8333333333335,,
945,3,2015-09-02,,1.0,1,0,0,a,c,12480.0,3.0,2011.0,0.0,,,,2015.0,9.0,36.0,54.0,,,5050.0,5804.0,4883.8,,
946,6,2015-08-01,,1.0,0,0,0,a,a,2220.0,12.0,2011.0,1.0,14.0,2015.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,44.0,4.25,5581.0,2367.0,5105.333333333333,4118.428571428572,,
946,1,2015-08-17,,1.0,1,0,1,a,a,2220.0,12.0,2011.0,1.0,14.0,2015.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,44.0,5.0,,0.0,5311.0,4410.333333333333,,
946,3,2015-09-02,,1.0,1,0,1,a,a,2220.0,12.0,2011.0,1.0,14.0,2015.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,45.0,5.5,,6013.0,5581.0,5292.4,,
947,6,2015-08-01,,1.0,0,0,0,a,a,460.0,3.0,2014.0,1.0,13.0,2010.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,17.0,64.5,9247.0,9055.0,9213.0,7969.0,,
947,1,2015-08-17,,1.0,1,0,1,a,a,460.0,3.0,2014.0,1.0,13.0,2010.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,17.0,65.25,,0.0,9307.0,7788.0,,
947,3,2015-09-02,,1.0,1,0,1,a,a,460.0,3.0,2014.0,1.0,13.0,2010.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,18.0,65.75,,9928.0,9247.0,9345.6,,
948,6,2015-08-01,,1.0,0,0,0,b,b,1430.0,,,0.0,,,,2015.0,8.0,31.0,,,9616.0,6335.0,8788.0,8660.57142857143,,
948,1,2015-08-17,,1.0,1,0,1,b,b,1430.0,,,0.0,,,,2015.0,8.0,34.0,,,,12040.0,9033.0,9048.166666666666,,
948,3,2015-09-02,,1.0,1,0,1,b,b,1430.0,,,0.0,,,,2015.0,9.0,36.0,,,,8186.0,9616.0,8449.8,,
950,6,2015-08-01,,1.0,0,0,0,a,a,8460.0,11.0,1994.0,0.0,,,,2015.0,8.0,31.0,249.0,,8212.0,4151.0,7811.0,6447.285714285715,,
950,1,2015-08-17,,1.0,1,0,1,a,a,8460.0,11.0,1994.0,0.0,,,,2015.0,8.0,34.0,249.0,,,0.0,8001.0,6830.0,,
950,3,2015-09-02,,1.0,1,0,1,a,a,8460.0,11.0,1994.0,0.0,,,,2015.0,9.0,36.0,250.0,,,9484.0,8212.0,8196.0,,
951,6,2015-08-01,,1.0,0,0,0,d,c,710.0,,,1.0,40.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,,45.75,10427.0,5561.0,8793.0,7250.285714285715,,
951,1,2015-08-17,,1.0,1,0,0,d,c,710.0,,,1.0,40.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,,46.5,,0.0,9272.0,7531.833333333333,,
951,3,2015-09-02,,1.0,1,0,0,d,c,710.0,,,1.0,40.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,,47.0,,10516.0,10427.0,9038.2,,
952,6,2015-08-01,,1.0,0,0,0,d,c,6300.0,10.0,2013.0,0.0,,,,2015.0,8.0,31.0,22.0,,7422.0,7027.0,6728.0,5864.285714285715,,
952,1,2015-08-17,,1.0,1,0,1,d,c,6300.0,10.0,2013.0,0.0,,,,2015.0,8.0,34.0,22.0,,,0.0,6831.0,5670.5,,
952,3,2015-09-02,,1.0,1,0,1,d,c,6300.0,10.0,2013.0,0.0,,,,2015.0,9.0,36.0,23.0,,,6989.0,7422.0,6804.6,,
954,6,2015-08-01,,1.0,0,0,0,a,a,390.0,2.0,2013.0,1.0,10.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,30.0,17.25,8916.0,3913.0,7642.0,6117.285714285715,,
954,1,2015-08-17,,1.0,1,0,0,a,a,390.0,2.0,2013.0,1.0,10.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,30.0,18.0,,0.0,7765.5,6484.666666666667,,
954,3,2015-09-02,,1.0,1,0,0,a,a,390.0,2.0,2013.0,1.0,10.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,31.0,18.5,,8380.0,8916.0,7781.6,,
955,6,2015-08-01,,1.0,0,0,0,d,c,1690.0,7.0,2009.0,1.0,36.0,2013.0,"Mar,Jun,Sept,Dec",2015.0,8.0,31.0,73.0,22.75,6851.0,4028.0,5809.333333333333,4882.142857142857,,
955,1,2015-08-17,,1.0,1,0,0,d,c,1690.0,7.0,2009.0,1.0,36.0,2013.0,"Mar,Jun,Sept,Dec",2015.0,8.0,34.0,73.0,23.5,,0.0,6133.5,5024.5,,
955,3,2015-09-02,,1.0,1,0,0,d,c,1690.0,7.0,2009.0,1.0,36.0,2013.0,"Mar,Jun,Sept,Dec",2015.0,9.0,36.0,74.0,24.0,,7599.0,6851.0,6029.4,,
956,6,2015-08-01,,1.0,0,0,0,a,a,2330.0,10.0,2014.0,1.0,18.0,2011.0,"Feb,May,Aug,Nov",2015.0,8.0,31.0,10.0,51.25,4833.0,904.0,3966.3333333333335,2906.285714285714,,
956,1,2015-08-17,,1.0,1,0,0,a,a,2330.0,10.0,2014.0,1.0,18.0,2011.0,"Feb,May,Aug,Nov",2015.0,8.0,34.0,10.0,52.0,,0.0,4363.5,3240.0,,
956,3,2015-09-02,,1.0,1,0,0,a,a,2330.0,10.0,2014.0,1.0,18.0,2011.0,"Feb,May,Aug,Nov",2015.0,9.0,36.0,11.0,52.5,,3790.0,4833.0,3888.0,,
960,6,2015-08-01,,1.0,0,0,1,d,a,8990.0,,,1.0,31.0,2009.0,"Feb,May,Aug,Nov",2015.0,8.0,31.0,,72.0,9081.0,7168.0,8643.666666666666,7666.714285714285,,
960,1,2015-08-17,,1.0,1,0,1,d,a,8990.0,,,1.0,31.0,2009.0,"Feb,May,Aug,Nov",2015.0,8.0,34.0,,72.75,,0.0,9020.0,7749.833333333333,,
960,3,2015-09-02,,1.0,1,0,1,d,a,8990.0,,,1.0,31.0,2009.0,"Feb,May,Aug,Nov",2015.0,9.0,36.0,,73.25,,11132.0,9081.0,9299.8,,
961,6,2015-08-01,,1.0,0,0,0,d,c,9430.0,,,0.0,,,,2015.0,8.0,31.0,,,8926.0,4910.0,7363.333333333333,6070.857142857143,,
961,1,2015-08-17,,1.0,1,0,0,d,c,9430.0,,,0.0,,,,2015.0,8.0,34.0,,,,0.0,8083.5,6264.333333333333,,
